id_combined,date,experiment,us,treatment,trust_promise,trust,promise,default_yes,default_no,promise_yes,reported_diceroll,correct_guess,age,female,education,universitydegree,sector,employed,highincome,politicalright,believeingod,believeinfreewill,generaltrust,age_35,am_politics,am_god,am_freewill,am_trust,reciprocity_norms,moral_obligation,consistency,negative_emotion,positive_emotion,activepromise_treatment,default_treatment
6450, 5/24/2022 12:20,3,1,Control,0,0,0,0,0,,2,1,34,0,4,1,1,1,1,11,11,11,8,0,1,1,1,1,11,11,11,11,11,0,0
6451,  5/24/2022 2:42,3,1,Promise,0,0,1,0,0,1,2,1,49,1,3,1,1,1,1,2,1,10,8,1,0,0,0,1,8,11,11,11,11,1,0
6452,  5/24/2022 1:40,3,1,Trust,0,1,0,0,0,,5,1,25,0,3,1,2,1,1,2,7,8,9,0,0,1,0,1,4,3,3,5,2,,0
6453,  5/24/2022 5:36,3,1,Trust,0,1,0,0,0,,2,0,23,1,3,1,1,1,1,1,1,9,8,0,0,0,0,1,11,11,11,11,11,,0
6454,  5/24/2022 1:33,3,1,Control,0,0,0,0,0,,3,0,55,1,3,1,2,1,1,10,11,9,8,1,1,1,0,1,11,11,11,11,9,0,0
6455,  5/24/2022 8:40,3,1,Default_no,0,0,0,0,1,1,4,1,47,0,2,0,1,1,1,7,1,10,9,1,1,0,0,1,10,10,11,10,10,,1
6456, 5/24/2022 11:28,3,1,Trust_promise,1,0,0,0,0,1,6,0,28,0,3,1,3,0,0,7,1,3,7,0,1,0,0,0,3,5,7,10,6,1,0
6457,  5/24/2022 4:48,3,1,Default_no,0,0,0,0,1,1,2,1,20,1,2,0,3,0,0,1,1,9,7,0,0,0,0,0,5,5,4,4,3,,1
6458,  5/24/2022 7:15,3,1,Control,0,0,0,0,0,,2,1,20,0,3,1,3,0,0,7,1,11,3,0,1,0,1,0,1,1,1,1,1,0,0
6459,  5/24/2022 7:07,3,1,Default_no,0,0,0,0,1,1,4,0,57,1,2,0,1,1,0,1,3,11,11,1,0,0,1,1,11,11,11,8,9,,1
6460,  5/24/2022 7:55,3,1,Promise,0,0,1,0,0,1,2,0,27,1,2,0,3,0,0,11,11,11,1,0,1,1,1,0,11,11,11,11,11,1,0
6461,  5/24/2022 6:21,3,1,Default_yes,0,0,0,1,0,1,4,1,42,1,2,0,3,0,0,6,8,11,6,1,1,1,1,0,11,11,11,11,11,,1
6462,  5/24/2022 2:00,3,1,Default_no,0,0,0,0,1,1,4,1,22,1,2,0,1,1,0,1,1,11,5,0,0,0,1,0,11,11,11,11,11,,1
6463,  5/24/2022 5:02,3,1,Default_no,0,0,0,0,1,1,4,1,28,1,4,1,1,1,1,3,1,11,8,0,0,0,1,1,11,11,11,11,11,,1
6464,  5/24/2022 1:52,3,1,Promise,0,0,1,0,0,1,4,1,37,0,4,1,2,1,1,7,9,8,3,1,1,1,0,0,9,9,9,9,9,1,0
6465, 5/24/2022 12:44,3,1,Promise,0,0,1,0,0,1,6,1,22,1,3,1,3,0,0,1,1,3,5,0,0,0,0,0,10,11,11,11,10,1,0
6466,  5/24/2022 5:41,3,1,Default_no,0,0,0,0,1,1,5,1,25,0,2,0,2,1,0,6,11,11,8,0,1,1,1,1,11,11,11,11,11,,1
6467, 5/24/2022 11:54,3,1,Trust_promise,1,0,0,0,0,1,5,0,26,0,3,1,1,1,0,6,1,9,4,0,1,0,0,0,6,9,10,10,4,1,0
6468,  5/24/2022 2:25,3,1,Control,0,0,0,0,0,,4,1,32,1,4,1,1,1,1,6,2,11,8,0,1,0,1,1,6,11,11,6,6,0,0
6469,  5/24/2022 4:42,3,1,Trust_promise,1,0,0,0,0,1,6,1,25,1,2,0,2,1,0,1,1,10,6,0,0,0,0,0,10,11,11,10,11,1,0
6470,  5/24/2022 2:48,3,1,Default_yes,0,0,0,1,0,1,6,0,25,0,2,0,2,1,0,4,3,8,6,0,0,0,0,0,6,8,6,4,5,,1
6471, 5/24/2022 11:26,3,1,Promise,0,0,1,0,0,1,4,1,21,1,2,0,3,0,0,1,1,8,4,0,0,0,0,0,9,10,9,10,10,1,0
6472,  5/24/2022 6:11,3,1,Default_no,0,0,0,0,1,1,5,0,23,0,2,0,3,0,0,5,6,2,6,0,1,1,0,0,9,10,10,5,9,,1
6473,  5/24/2022 4:18,3,1,Promise,0,0,1,0,0,1,1,0,19,0,2,0,1,1,0,3,2,5,7,0,0,0,0,0,9,7,9,8,6,1,0
6474,  5/24/2022 1:25,3,1,Promise,0,0,1,0,0,1,6,1,33,0,2,0,2,1,1,6,9,11,6,0,1,1,1,0,11,11,11,11,11,1,0
6475, 5/24/2022 11:50,3,1,Promise,0,0,1,0,0,1,3,0,31,0,3,1,2,1,0,5,1,8,4,0,1,0,0,0,11,11,11,11,8,1,0
6476,  5/24/2022 4:37,3,1,Default_no,0,0,0,0,1,1,2,0,34,0,4,1,1,1,0,1,1,11,5,0,0,0,1,0,6,1,6,9,9,,1
6477, 5/24/2022 12:30,3,1,Default_yes,0,0,0,1,0,1,3,0,45,1,2,0,1,1,0,2,1,8,1,1,0,0,0,0,11,11,11,11,11,,1
6478, 5/24/2022 11:37,3,1,Trust,0,1,0,0,0,,3,0,38,0,2,0,1,1,1,3,1,11,2,1,0,0,1,0,11,11,11,11,11,,0
6479, 5/24/2022 12:17,3,1,Trust,0,1,0,0,0,,4,0,44,0,2,0,1,1,1,5,11,10,7,1,1,1,0,0,10,10,10,8,9,,0
6480,  5/24/2022 2:35,3,1,Control,0,0,0,0,0,,6,1,25,1,3,1,2,1,0,2,11,10,4,0,0,1,0,0,9,7,7,8,9,0,0
6481,  5/24/2022 4:51,3,1,Control,0,0,0,0,0,,4,0,55,1,2,0,3,0,0,1,1,10,7,1,0,0,0,0,11,11,11,11,8,0,0
6482, 5/24/2022 11:31,3,1,Trust,0,1,0,0,0,,5,1,29,0,2,0,3,0,0,8,1,11,8,0,1,0,1,1,7,7,7,6,4,,0
6483,  5/25/2022 8:24,3,1,Trust,0,1,0,0,0,,3,1,23,0,2,0,3,0,0,1,3,11,4,0,0,0,1,0,6,3,3,1,2,,0
6484,  5/24/2022 3:39,3,1,Default_no,0,0,0,0,1,1,1,0,53,1,3,1,1,1,0,1,1,10,8,1,0,0,0,1,11,11,11,11,10,,1
6485,  5/24/2022 1:19,3,1,Default_no,0,0,0,0,1,1,1,0,20,1,2,0,1,1,0,3,2,8,6,0,0,0,0,0,9,8,8,7,5,,1
6486, 5/24/2022 11:45,3,1,Trust,0,1,0,0,0,,1,1,27,0,3,1,1,1,1,1,1,10,9,0,0,0,0,1,8,10,9,9,10,,0
6487,  5/24/2022 3:07,3,1,Default_yes,0,0,0,1,0,1,5,1,40,1,2,0,1,1,0,1,1,11,1,1,0,0,1,0,11,11,11,11,11,,1
6488,  5/24/2022 9:25,3,1,Control,0,0,0,0,0,,5,1,44,0,3,1,2,1,1,9,11,11,9,1,1,1,1,1,8,10,10,10,10,0,0
6489, 5/24/2022 12:47,3,1,Default_yes,0,0,0,1,0,1,1,1,24,0,2,0,2,1,0,6,6,11,9,0,1,1,1,1,1,1,1,1,1,,1
6490,  5/25/2022 2:14,3,1,Promise,0,0,1,0,0,1,2,0,21,0,2,0,3,0,0,1,1,11,5,0,0,0,1,0,11,11,10,11,9,1,0
6491, 5/24/2022 12:44,3,1,Control,0,0,0,0,0,,6,0,38,0,3,1,1,1,1,4,10,9,4,1,0,1,0,0,10,10,10,10,10,0,0
6492, 5/24/2022 11:27,3,1,Control,0,0,0,0,0,,5,0,38,0,5,1,2,1,1,6,9,9,6,1,1,1,0,0,11,11,11,8,8,0,0
6493,  5/25/2022 1:41,3,1,Trust_promise,1,0,0,0,0,1,1,1,66,0,3,1,3,0,0,11,11,10,9,1,1,1,0,1,11,11,11,11,11,1,0
6494,  5/24/2022 1:25,3,1,Trust_promise,1,0,0,0,0,1,5,0,42,0,2,0,3,0,0,1,1,11,4,1,0,0,1,0,1,11,11,11,11,1,0
6495, 5/24/2022 11:29,3,1,Control,0,0,0,0,0,,3,1,38,0,3,1,1,1,1,7,7,7,6,1,1,1,0,0,8,8,8,8,8,0,0
6496,  5/24/2022 1:59,3,1,Promise,0,0,1,0,0,1,3,0,34,1,2,0,1,1,1,3,3,9,9,0,0,0,0,1,7,10,10,6,10,1,0
6497, 5/24/2022 12:10,3,1,Control,0,0,0,0,0,,3,1,32,0,4,1,1,1,1,6,10,10,10,0,1,1,0,1,10,11,11,11,11,0,0
6498,  5/24/2022 1:02,3,1,Trust_promise,1,0,0,0,0,1,3,1,25,1,3,1,1,1,1,2,1,11,7,0,0,0,1,0,11,10,11,11,9,1,0
6499,  5/24/2022 6:57,3,1,Promise,0,0,1,0,0,1,1,0,50,0,3,1,1,1,1,9,8,11,5,1,1,1,1,0,11,11,11,11,11,1,0
6500,  5/24/2022 4:13,3,1,Control,0,0,0,0,0,,3,1,26,0,2,0,3,0,1,7,1,9,4,0,1,0,0,0,6,5,5,3,1,0,0
6501,  5/25/2022 7:45,3,1,Default_no,0,0,0,0,1,1,2,1,58,0,3,1,1,1,1,4,9,10,9,1,0,1,0,1,9,10,10,8,7,,1
6502,  5/25/2022 5:13,3,1,Default_yes,0,0,0,1,0,1,6,0,34,0,3,1,2,1,1,1,1,8,7,0,0,0,0,0,1,11,11,6,11,,1
6503,  5/24/2022 2:09,3,1,Promise,0,0,1,0,0,1,4,1,39,0,3,1,1,1,1,5,1,9,3,1,1,0,0,0,11,7,11,6,4,1,0
6504,  5/24/2022 1:14,3,1,Promise,0,0,1,0,0,1,6,0,55,1,2,0,3,0,1,8,11,11,7,1,1,1,1,0,11,11,11,11,11,1,0
6505,  5/24/2022 6:21,3,1,Default_yes,0,0,0,1,0,1,5,0,72,0,2,0,3,0,1,3,1,9,8,1,0,0,0,1,9,9,11,6,11,,1
6506, 5/24/2022 12:41,3,1,Default_yes,0,0,0,1,0,1,1,0,56,1,4,1,2,1,1,2,8,11,8,1,0,1,1,1,11,11,11,11,11,,1
6507,  5/24/2022 4:04,3,1,Trust,0,1,0,0,0,,2,1,23,0,2,0,3,0,0,5,1,7,5,0,1,0,0,0,11,11,11,11,9,,0
6508,  5/24/2022 1:13,3,1,Default_no,0,0,0,0,1,1,4,1,33,0,4,1,1,1,1,3,1,10,9,0,0,0,0,1,9,10,10,9,10,,1
6509,  5/24/2022 1:45,3,1,Promise,0,0,1,0,0,1,3,0,68,0,3,1,1,1,0,1,1,7,6,1,0,0,0,0,7,11,11,9,9,1,0
6510,  5/24/2022 1:49,3,1,Promise,0,0,1,0,0,1,3,0,22,1,3,1,3,0,0,1,4,7,7,0,0,0,0,0,11,11,11,11,11,1,0
6511,  5/24/2022 1:01,3,1,Promise,0,0,1,0,0,1,3,0,34,0,2,0,1,1,0,11,11,1,1,0,1,1,0,0,11,11,11,11,1,1,0
6512,  5/24/2022 1:20,3,1,Trust,0,1,0,0,0,,5,0,56,1,3,1,1,1,1,1,1,6,5,1,0,0,0,0,11,11,11,11,6,,0
6513, 5/24/2022 11:32,3,1,Trust,0,1,0,0,0,,4,1,29,0,2,0,2,1,0,6,3,10,4,0,1,0,0,0,1,1,1,1,1,,0
6514, 5/24/2022 12:31,3,1,Default_no,0,0,0,0,1,1,4,1,40,0,4,1,2,1,1,8,11,10,9,1,1,1,0,1,9,11,11,9,10,,1
6515, 5/24/2022 12:08,3,1,Trust_promise,1,0,0,0,0,1,4,0,33,0,3,1,1,1,1,6,10,11,9,0,1,1,1,1,11,11,11,11,11,1,0
6516,  5/24/2022 2:44,3,1,Trust,0,1,0,0,0,,5,0,25,1,2,0,3,0,0,1,1,6,7,0,0,0,0,0,11,11,11,9,11,,0
6517, 5/24/2022 12:26,3,1,Promise,0,0,1,0,0,1,1,1,36,0,3,1,1,1,1,1,1,11,7,1,0,0,1,0,6,8,7,4,5,1,0
6518, 5/24/2022 12:21,3,1,Trust,0,1,0,0,0,,5,1,34,0,3,1,2,1,0,11,11,11,11,0,1,1,1,1,11,11,11,11,11,,0
6519,  5/24/2022 1:46,3,1,Default_yes,0,0,0,1,0,1,1,0,29,0,4,1,1,1,0,2,2,10,7,0,0,0,0,0,11,11,11,11,11,,1
6520,  5/24/2022 5:24,3,1,Promise,0,0,1,0,0,1,6,0,32,1,2,0,2,1,0,6,1,10,9,0,1,0,0,1,11,11,11,11,11,1,0
6521,  5/24/2022 8:47,3,1,Trust_promise,1,0,0,0,0,1,6,0,36,0,2,0,1,1,1,3,1,8,5,1,0,0,0,0,11,11,11,6,9,1,0
6522,  5/25/2022 9:02,3,1,Promise,0,0,1,0,0,1,2,0,54,0,5,1,2,1,1,3,2,7,7,1,0,0,0,0,6,9,9,9,7,1,0
6523,  5/24/2022 6:42,3,1,Default_yes,0,0,0,1,0,1,3,1,25,0,2,0,2,1,0,6,9,4,4,0,1,1,0,0,8,8,10,7,11,,1
6524, 5/24/2022 12:43,3,1,Promise,0,0,1,0,0,1,4,0,22,0,2,0,3,0,0,6,11,9,5,0,1,1,0,0,8,10,11,5,5,1,0
6525,  5/24/2022 1:28,3,1,Trust_promise,1,0,0,0,0,1,2,0,24,1,3,1,1,1,1,5,2,9,7,0,1,0,0,0,10,10,10,10,9,1,0
6526, 5/24/2022 12:19,3,1,Default_yes,0,0,0,1,0,1,4,0,55,1,3,1,1,1,1,2,9,10,6,1,0,1,0,0,11,11,11,11,11,,1
6527,  5/24/2022 2:42,3,1,Control,0,0,0,0,0,,1,0,70,1,4,1,2,1,1,5,3,10,9,1,1,0,0,1,11,11,11,11,11,0,0
6528,  5/24/2022 1:49,3,1,Trust_promise,1,0,0,0,0,1,1,0,72,0,3,1,3,0,1,9,11,11,10,1,1,1,1,1,10,11,11,10,10,1,0
6529,  5/24/2022 2:07,3,1,Control,0,0,0,0,0,,1,0,41,1,3,1,3,0,1,6,10,9,7,1,1,1,0,0,6,9,9,7,8,0,0
6530, 5/24/2022 12:23,3,1,Default_yes,0,0,0,1,0,1,6,1,23,1,3,1,2,1,1,3,1,9,8,0,0,0,0,1,11,11,11,11,11,,1
6531,  5/24/2022 2:15,3,1,Default_no,0,0,0,0,1,1,6,1,27,1,3,1,2,1,1,5,5,9,4,0,1,0,0,0,5,10,11,11,8,,1
6532,  5/24/2022 5:40,3,1,Default_yes,0,0,0,1,0,1,1,1,24,0,2,0,3,0,1,1,5,8,8,0,0,0,0,1,9,5,6,6,6,,1
6533,  5/24/2022 3:17,3,1,Control,0,0,0,0,0,,1,1,22,1,3,1,1,1,1,6,11,5,7,0,1,1,0,0,3,1,1,1,7,0,0
6534, 5/24/2022 12:36,3,1,Default_no,0,0,0,0,1,1,3,1,27,0,3,1,1,1,1,1,10,11,9,0,0,1,1,1,1,1,10,1,11,,1
6535,  5/24/2022 1:22,3,1,Default_no,0,0,0,0,1,1,4,1,61,1,2,0,1,1,0,6,10,11,10,1,1,1,1,1,11,11,11,6,6,,1
6536, 5/24/2022 10:47,3,1,Default_yes,0,0,0,1,0,1,2,1,23,1,3,1,1,1,1,4,2,8,4,0,0,0,0,0,7,8,8,9,8,,1
6537,  5/24/2022 1:12,3,1,Control,0,0,0,0,0,,1,0,24,0,2,0,3,0,0,5,1,10,9,0,1,0,0,1,11,11,11,9,10,0,0
6538,  5/24/2022 4:53,3,1,Trust,0,1,0,0,0,,5,1,31,1,4,1,1,1,1,1,1,10,9,0,0,0,0,1,10,10,8,9,7,,0
6539, 5/24/2022 11:59,3,1,Default_yes,0,0,0,1,0,1,5,1,36,0,5,1,1,1,1,4,2,11,8,1,0,0,1,1,8,10,9,8,10,,1
6540,  5/24/2022 1:57,3,1,Trust_promise,1,0,0,0,0,1,4,1,22,1,3,1,3,0,0,4,7,9,7,0,0,1,0,0,11,11,11,11,11,1,0
6541,  5/24/2022 3:30,3,1,Control,0,0,0,0,0,,2,0,56,0,2,0,2,1,1,6,11,10,1,1,1,1,0,0,11,11,11,11,1,0,0
6542,  5/24/2022 2:36,3,1,Control,0,0,0,0,0,,3,0,29,1,4,1,1,1,1,1,2,9,8,0,0,0,0,1,9,9,9,7,10,0,0
6543,  5/24/2022 1:38,3,1,Promise,0,0,1,0,0,1,6,1,37,0,3,1,1,1,1,2,1,4,1,1,0,0,0,0,8,8,4,2,7,1,0
6544,  5/24/2022 3:41,3,1,Promise,0,0,1,0,0,1,3,0,30,1,2,0,3,0,0,1,2,11,9,0,0,0,1,1,4,11,11,8,6,1,0
6545, 5/24/2022 11:33,3,1,Trust,0,1,0,0,0,,2,0,33,1,2,0,1,1,0,10,11,11,8,0,1,1,1,1,4,11,11,8,11,,0
6546,  5/24/2022 6:16,3,1,Trust,0,1,0,0,0,,3,1,23,1,3,1,1,1,1,2,1,9,6,0,0,0,0,0,10,10,10,10,10,,0
6547, 5/25/2022 10:59,3,1,Default_yes,0,0,0,1,0,1,5,0,19,0,2,0,2,1,0,2,3,11,10,0,0,0,1,1,11,11,9,10,8,,1
6548,  5/24/2022 7:18,3,1,Default_yes,0,0,0,1,0,1,1,0,23,1,4,1,1,1,1,2,3,9,7,0,0,0,0,0,11,11,11,11,11,,1
6549,  5/24/2022 3:58,3,1,Default_no,0,0,0,0,1,1,3,1,20,1,2,0,1,1,0,4,8,6,2,0,0,1,0,0,11,11,11,11,11,,1
6550,  5/24/2022 3:08,3,1,Trust_promise,1,0,0,0,0,1,4,1,26,1,3,1,3,0,0,1,1,11,8,0,0,0,1,1,11,11,11,11,11,1,0
6551,  5/24/2022 2:05,3,1,Trust_promise,1,0,0,0,0,1,4,0,18,0,2,0,1,1,0,1,1,9,7,0,0,0,0,0,7,10,11,3,8,1,0
6552,  5/24/2022 2:48,3,1,Control,0,0,0,0,0,,4,1,31,0,4,1,2,1,1,4,1,7,9,0,0,0,0,1,11,11,9,9,6,0,0
6553, 5/24/2022 11:40,3,1,Trust_promise,1,0,0,0,0,1,5,0,30,0,3,1,1,1,0,6,1,6,6,0,1,0,0,0,6,9,10,8,6,1,0
6554, 5/24/2022 12:08,3,1,Control,0,0,0,0,0,,5,1,53,0,3,1,2,1,1,4,3,7,8,1,0,0,0,1,9,9,9,8,9,0,0
6555,  5/24/2022 1:20,3,1,Promise,0,0,1,0,0,1,2,0,35,1,4,1,1,1,1,1,2,8,8,1,0,0,0,1,6,6,6,1,7,1,0
6556, 5/24/2022 11:52,3,1,Promise,0,0,1,0,0,1,6,1,25,1,4,1,2,1,1,3,11,8,7,0,0,1,0,0,4,11,1,9,5,1,0
6557,  5/24/2022 5:10,3,1,Default_no,0,0,0,0,1,1,1,1,39,1,2,0,1,1,0,5,1,11,7,1,1,0,1,0,11,11,11,11,11,,1
6558,  5/25/2022 8:56,3,1,Control,0,0,0,0,0,,3,1,30,0,3,1,1,1,1,2,1,11,10,0,0,0,1,1,11,11,10,8,6,0,0
6559, 5/24/2022 12:59,3,1,Default_no,0,0,0,0,1,1,1,0,47,1,2,0,1,1,1,9,11,10,2,1,1,1,0,0,11,11,11,11,10,,1
6560,  5/24/2022 3:49,3,1,Trust_promise,1,0,0,0,0,1,2,0,68,0,3,1,3,0,1,2,1,6,6,1,0,0,0,0,9,9,9,6,6,1,0
6561,  5/24/2022 1:44,3,1,Trust,0,1,0,0,0,,5,0,30,1,4,1,1,1,1,6,9,8,4,0,1,1,0,0,11,11,11,11,11,,0
6562, 5/24/2022 12:08,3,1,Promise,0,0,1,0,0,1,2,1,31,0,4,1,1,1,1,2,8,9,6,0,0,1,0,0,11,11,11,11,11,1,0
6563, 5/24/2022 11:56,3,1,Promise,0,0,1,0,0,1,5,1,44,1,3,1,1,1,1,7,11,11,9,1,1,1,1,1,11,11,11,3,1,1,0
6564, 5/24/2022 12:52,3,1,Control,0,0,0,0,0,,3,0,61,1,3,1,2,1,0,2,3,11,2,1,0,0,1,0,11,11,11,6,11,0,0
6565,  5/24/2022 1:28,3,1,Promise,0,0,1,0,0,1,3,0,40,1,2,0,2,1,0,6,3,8,8,1,1,0,0,1,11,11,11,11,11,1,0
6566,  5/24/2022 8:06,3,1,Default_no,0,0,0,0,1,1,5,0,21,1,2,0,2,1,0,3,11,11,7,0,0,1,1,0,9,11,8,11,11,,1
6567, 5/24/2022 12:27,3,1,Promise,0,0,1,0,0,1,6,0,47,1,3,1,1,1,1,9,2,10,8,1,1,0,0,1,11,11,11,11,11,1,0
6568,  5/25/2022 8:54,3,1,Trust,0,1,0,0,0,,4,1,29,0,3,1,1,1,1,3,1,11,8,0,0,0,1,1,11,11,11,11,11,,0
6569, 5/24/2022 11:46,3,1,Default_no,0,0,0,0,1,1,2,0,33,0,3,1,1,1,0,11,11,10,4,0,1,1,0,0,11,11,11,11,11,,1
6570,  5/25/2022 4:42,3,1,Control,0,0,0,0,0,,6,0,40,0,3,1,2,1,1,1,1,11,10,1,0,0,1,1,11,11,11,11,11,0,0
6571,  5/24/2022 4:41,3,1,Trust_promise,1,0,0,0,0,1,2,0,55,1,3,1,2,1,0,3,11,11,6,1,0,1,1,0,11,11,11,11,10,1,0
6572,  5/24/2022 7:47,3,1,Trust_promise,1,0,0,0,0,1,4,1,35,0,3,1,2,1,1,6,11,8,8,1,1,1,0,1,11,11,11,11,10,1,0
6573,  5/24/2022 2:34,3,1,Trust_promise,1,0,0,0,0,1,6,1,62,1,2,0,1,1,0,8,11,11,8,1,1,1,1,1,11,11,11,11,1,1,0
6574,  5/25/2022 9:00,3,1,Trust,0,1,0,0,0,,4,0,39,0,3,1,1,1,1,4,9,9,6,1,0,1,0,0,8,8,8,6,8,,0
6575, 5/25/2022 10:38,3,1,Trust_promise,1,0,0,0,0,1,5,0,23,0,3,1,2,1,0,2,1,11,6,0,0,0,1,0,11,11,11,9,11,1,0
6576,  5/24/2022 1:33,3,1,Default_no,0,0,0,0,1,1,1,1,22,1,2,0,2,1,0,1,11,8,1,0,0,1,0,0,11,11,11,11,11,,1
6577,  5/24/2022 3:13,3,1,Trust,0,1,0,0,0,,2,0,50,1,2,0,1,1,0,6,9,11,8,1,1,1,1,1,11,11,11,10,11,,0
6578,  5/24/2022 1:00,3,1,Promise,0,0,1,0,0,1,4,0,28,0,3,1,2,1,1,6,1,10,7,0,1,0,0,0,9,11,11,10,4,1,0
6579,  5/24/2022 3:51,3,1,Default_yes,0,0,0,1,0,1,4,0,40,0,3,1,2,1,0,4,10,10,7,1,0,1,0,0,10,10,10,11,10,,1
6580,  5/24/2022 5:19,3,1,Promise,0,0,1,0,0,1,6,0,36,0,2,0,1,1,0,6,8,11,9,1,1,1,1,1,11,11,11,11,10,1,0
6581,  5/24/2022 6:13,3,1,Control,0,0,0,0,0,,4,0,23,1,3,1,1,1,0,6,6,6,5,0,1,1,0,0,11,11,11,6,7,0,0
6582,  5/24/2022 7:50,3,1,Default_no,0,0,0,0,1,1,5,0,30,0,2,0,2,1,0,6,11,11,8,0,1,1,1,1,11,11,11,1,8,,1
6583, 5/24/2022 12:58,3,1,Promise,0,0,1,0,0,1,5,1,28,0,4,1,1,1,1,1,1,9,4,0,0,0,0,0,11,11,11,10,10,1,0
6584,  5/24/2022 1:43,3,1,Promise,0,0,1,0,0,1,6,1,25,1,3,1,2,1,1,7,7,9,6,0,1,1,0,0,9,11,9,8,8,1,0
6585, 5/24/2022 12:31,3,1,Control,0,0,0,0,0,,3,1,34,1,2,0,1,1,0,3,11,11,6,0,0,1,1,0,11,11,11,11,11,0,0
6586, 5/24/2022 10:51,3,1,Trust,0,1,0,0,0,,3,0,31,1,2,0,2,1,0,10,11,10,8,0,1,1,0,1,10,11,11,10,2,,0
6587,  5/24/2022 3:06,3,1,Default_yes,0,0,0,1,0,1,3,1,52,1,4,1,1,1,1,5,2,8,6,1,1,0,0,0,6,11,11,1,11,,1
6588, 5/24/2022 11:48,3,1,Default_yes,0,0,0,1,0,1,6,0,51,1,3,1,1,1,0,7,11,11,8,1,1,1,1,1,11,11,11,11,7,,1
6589, 5/24/2022 12:33,3,1,Trust_promise,1,0,0,0,0,1,2,1,35,1,3,1,1,1,1,10,11,8,3,1,1,1,0,0,4,2,4,3,2,1,0
6590,  5/24/2022 3:24,3,1,Trust,0,1,0,0,0,,2,1,28,1,2,0,3,0,0,6,6,8,6,0,1,1,0,0,9,11,11,11,11,,0
6591,  5/24/2022 3:08,3,1,Control,0,0,0,0,0,,5,0,22,1,3,1,2,1,0,5,3,10,7,0,1,0,0,0,8,9,9,9,9,0,0
6592,  5/24/2022 1:48,3,1,Control,0,0,0,0,0,,6,1,22,0,2,0,1,1,1,10,8,11,1,0,1,1,1,0,9,11,11,8,10,0,0
6593,  5/24/2022 1:14,3,1,Default_no,0,0,0,0,1,1,3,1,64,0,5,1,3,0,1,7,11,10,7,1,1,1,0,0,11,11,11,11,11,,1
6594, 5/24/2022 12:34,3,1,Promise,0,0,1,0,0,1,3,0,23,1,3,1,3,0,0,6,6,8,4,0,1,1,0,0,11,11,11,11,10,1,0
6595, 5/24/2022 10:53,3,1,Trust_promise,1,0,0,0,0,1,3,1,57,1,3,1,1,1,1,6,1,11,5,1,1,0,1,0,10,10,10,11,9,1,0
6596,  5/24/2022 1:28,3,1,Control,0,0,0,0,0,,4,1,19,1,2,0,3,0,0,2,2,8,8,0,0,0,0,1,3,8,6,4,4,0,0
6597,  5/24/2022 1:01,3,1,Default_yes,0,0,0,1,0,1,1,0,45,1,3,1,1,1,0,4,1,11,7,1,0,0,1,0,10,11,11,6,7,,1
6598,  5/24/2022 2:20,3,1,Promise,0,0,1,0,0,1,4,0,40,0,3,1,1,1,1,7,2,11,8,1,1,0,1,1,11,11,11,11,11,1,0
6599,  5/24/2022 5:43,3,1,Promise,0,0,1,0,0,1,2,0,51,1,3,1,2,1,0,1,1,11,10,1,0,0,1,1,9,11,11,11,11,1,0
6600,  5/24/2022 6:57,3,1,Trust_promise,1,0,0,0,0,1,2,0,37,1,4,1,1,1,1,7,6,10,7,1,1,1,0,0,9,11,10,11,7,1,0
6601, 5/24/2022 11:15,3,1,Default_yes,0,0,0,1,0,1,3,0,26,0,2,0,1,1,0,3,1,9,6,0,0,0,0,0,11,10,10,10,9,,1
6602, 5/24/2022 12:09,3,1,Trust_promise,1,0,0,0,0,1,6,1,31,0,3,1,2,1,0,11,11,6,6,0,1,1,0,0,9,10,10,10,10,1,0
6603,  5/24/2022 3:08,3,1,Default_no,0,0,0,0,1,1,1,0,50,0,2,0,1,1,1,9,11,9,7,1,1,1,0,0,9,9,11,11,4,,1
6604, 5/25/2022 11:09,3,1,Control,0,0,0,0,0,,3,1,29,0,3,1,1,1,1,6,2,10,3,0,1,0,0,0,9,9,9,7,9,0,0
6605,  5/25/2022 6:10,3,1,Promise,0,0,1,0,0,1,2,1,28,0,3,1,2,1,1,5,2,9,8,0,1,0,0,1,7,10,8,11,11,1,0
6606, 5/25/2022 12:31,3,1,Default_no,0,0,0,0,1,1,5,1,37,0,3,1,1,1,1,1,6,8,6,1,0,1,0,0,9,9,8,8,6,,1
6607,  5/24/2022 1:31,3,1,Promise,0,0,1,0,0,1,2,0,38,1,3,1,1,1,0,6,8,9,8,1,1,1,0,1,11,11,11,11,11,1,0
6608, 5/24/2022 12:16,3,1,Trust_promise,1,0,0,0,0,1,5,0,20,1,2,0,3,0,0,3,11,9,4,0,0,1,0,0,9,11,11,11,11,1,0
6609,  5/24/2022 7:32,3,1,Default_no,0,0,0,0,1,1,5,1,26,0,4,1,1,1,1,4,3,9,8,0,0,0,0,1,9,10,9,8,3,,1
6610, 5/24/2022 11:49,3,1,Promise,0,0,1,0,0,1,6,0,56,0,5,1,2,1,1,6,11,9,7,1,1,1,0,0,11,11,11,9,10,1,0
