participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,redirect.1.player.id_in_group,redirect.1.player.payoff,redirect.1.group.id_in_subsession,redirect.1.subsession.round_number,wordscra.1.player.id_in_group,wordscra.1.player.word1_1,wordscra.1.player.word1_2,wordscra.1.player.word1_3,wordscra.1.player.word1_4,wordscra.1.player.word1_5,wordscra.1.player.word2_1,wordscra.1.player.word2_2,wordscra.1.player.word2_3,wordscra.1.player.word3_1,wordscra.1.player.word3_2,wordscra.1.player.word3_3,wordscra.1.player.word3_4,wordscra.1.player.word3_5,wordscra.1.player.word3_6,wordscra.1.player.word4_1,wordscra.1.player.word4_2,wordscra.1.player.word4_3,wordscra.1.player.word4_4,wordscra.1.player.word4_5,wordscra.1.player.word5_1,wordscra.1.player.word5_2,wordscra.1.player.word5_3,wordscra.1.player.word5_4,wordscra.1.player.word5_5,wordscra.1.player.word6_1,wordscra.1.player.word6_2,wordscra.1.player.word6_3,wordscra.1.player.word6_4,wordscra.1.player.payoff,wordscra.1.group.id_in_subsession,wordscra.1.subsession.round_number,tt.1.player.id_in_group,tt.1.player.context,tt.1.player.random_decision,tt.1.player.random_input,tt.1.player.choice,tt.1.player.order,tt.1.player.choice_1,tt.1.player.choice_2,tt.1.player.choice_3,tt.1.player.choice_4,tt.1.player.choice_5,tt.1.player.belief_1,tt.1.player.belief_2,tt.1.player.belief_3,tt.1.player.belief_4,tt.1.player.belief_5,tt.1.player.payoff,tt.1.group.id_in_subsession,tt.1.subsession.round_number,postexp.1.player.id_in_group,postexp.1.player.finlit_1,postexp.1.player.finlit_2,postexp.1.player.finlit_3,postexp.1.player.finlit_4,postexp.1.player.finlit_5,postexp.1.player.risk_aversion1,postexp.1.player.risk_aversion2,postexp.1.player.pref1_1,postexp.1.player.pref1_2,postexp.1.player.pref1_3,postexp.1.player.pref1_4,postexp.1.player.pref2_1,postexp.1.player.pref2_2,postexp.1.player.pref2_3,postexp.1.player.crt4,postexp.1.player.crt5,postexp.1.player.crt6,postexp.1.player.crt7,postexp.1.player.age,postexp.1.player.female,postexp.1.player.income,postexp.1.player.education,postexp.1.player.jobfunction,postexp.1.player.jobfunctiongp,postexp.1.player.investment,postexp.1.player.whichinvestment,postexp.1.player.finnews,postexp.1.player.comments,postexp.1.player.matrikelnr,postexp.1.player.rate,postexp.1.player.random_code,postexp.1.player.payoff,postexp.1.group.id_in_subsession,postexp.1.subsession.round_number,tt_norms.1.player.id_in_group,tt_norms.1.player.context,tt_norms.1.player.random_decision,tt_norms.1.player.random_input,tt_norms.1.player.choice,tt_norms.1.player.order,tt_norms.1.player.situation,tt_norms.1.player.norm_true,tt_norms.1.player.norm_false,tt_norms.1.player.belief_1,tt_norms.1.player.belief_2,tt_norms.1.player.belief_3,tt_norms.1.player.belief_4,tt_norms.1.player.belief_5,tt_norms.1.player.payoff,tt_norms.1.group.id_in_subsession,tt_norms.1.subsession.round_number,tt_norms.2.player.id_in_group,tt_norms.2.player.context,tt_norms.2.player.random_decision,tt_norms.2.player.random_input,tt_norms.2.player.choice,tt_norms.2.player.order,tt_norms.2.player.situation,tt_norms.2.player.norm_true,tt_norms.2.player.norm_false,tt_norms.2.player.belief_1,tt_norms.2.player.belief_2,tt_norms.2.player.belief_3,tt_norms.2.player.belief_4,tt_norms.2.player.belief_5,tt_norms.2.player.payoff,tt_norms.2.group.id_in_subsession,tt_norms.2.subsession.round_number,tt_norms.3.player.id_in_group,tt_norms.3.player.context,tt_norms.3.player.random_decision,tt_norms.3.player.random_input,tt_norms.3.player.choice,tt_norms.3.player.order,tt_norms.3.player.situation,tt_norms.3.player.norm_true,tt_norms.3.player.norm_false,tt_norms.3.player.belief_1,tt_norms.3.player.belief_2,tt_norms.3.player.belief_3,tt_norms.3.player.belief_4,tt_norms.3.player.belief_5,tt_norms.3.player.payoff,tt_norms.3.group.id_in_subsession,tt_norms.3.subsession.round_number,tt_norms.4.player.id_in_group,tt_norms.4.player.context,tt_norms.4.player.random_decision,tt_norms.4.player.random_input,tt_norms.4.player.choice,tt_norms.4.player.order,tt_norms.4.player.situation,tt_norms.4.player.norm_true,tt_norms.4.player.norm_false,tt_norms.4.player.belief_1,tt_norms.4.player.belief_2,tt_norms.4.player.belief_3,tt_norms.4.player.belief_4,tt_norms.4.player.belief_5,tt_norms.4.player.payoff,tt_norms.4.group.id_in_subsession,tt_norms.4.subsession.round_number,tt_norms.5.player.id_in_group,tt_norms.5.player.context,tt_norms.5.player.random_decision,tt_norms.5.player.random_input,tt_norms.5.player.choice,tt_norms.5.player.order,tt_norms.5.player.situation,tt_norms.5.player.norm_true,tt_norms.5.player.norm_false,tt_norms.5.player.belief_1,tt_norms.5.player.belief_2,tt_norms.5.player.belief_3,tt_norms.5.player.belief_4,tt_norms.5.player.belief_5,tt_norms.5.player.payoff,tt_norms.5.group.id_in_subsession,tt_norms.5.subsession.round_number
263,1lukgqdd,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,1,choice_1,,,,,,,,,,,0,22,1,2,,,,,,,,,,,,,,0,66,2,2,,,,,,,,,,,,,,0,59,3,2,,,,,,,,,,,,,,0,65,4,2,,,,,,,,,,,,,,0,69,5
264,s6q3kgpt,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,0,90,1,3,,,,,,,,,,,,,,0,79,2,3,,,,,,,,,,,,,,0,81,3,3,,,,,,,,,,,,,,0,34,4,3,,,,,,,,,,,,,,0,27,5
265,w30szc80,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,0,5,1,1,,,,,,,,,,,,,,0,96,2,1,,,,,,,,,,,,,,0,21,3,1,,,,,,,,,,,,,,0,17,4,1,,,,,,,,,,,,,,0,88,5
266,av27heny,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,0,27,1,2,,,,,,,,,,,,,,0,37,2,2,,,,,,,,,,,,,,0,16,3,2,,,,,,,,,,,,,,0,44,4,2,,,,,,,,,,,,,,0,47,5
267,39426xk2,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,0,31,1,3,,,,,,,,,,,,,,0,68,2,3,,,,,,,,,,,,,,0,37,3,3,,,,,,,,,,,,,,0,49,4,3,,,,,,,,,,,,,,0,86,5
268,mod23b35,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,0,27,1,1,,,,,,,,,,,,,,0,89,2,1,,,,,,,,,,,,,,0,94,3,1,,,,,,,,,,,,,,0,89,4,1,,,,,,,,,,,,,,0,70,5
269,jpo5aew3,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,0,86,1,2,,,,,,,,,,,,,,0,83,2,2,,,,,,,,,,,,,,0,57,3,2,,,,,,,,,,,,,,0,48,4,2,,,,,,,,,,,,,,0,50,5
270,1r3nnrmx,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,0,49,1,3,,,,,,,,,,,,,,0,57,2,3,,,,,,,,,,,,,,0,98,3,3,,,,,,,,,,,,,,0,25,4,3,,,,,,,,,,,,,,0,69,5
271,n3zvpnv7,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,0,96,1,1,,,,,,,,,,,,,,0,68,2,1,,,,,,,,,,,,,,0,53,3,1,,,,,,,,,,,,,,0,13,4,1,,,,,,,,,,,,,,0,47,5
272,xno8zpmu,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,0,62,1,2,,,,,,,,,,,,,,0,30,2,2,,,,,,,,,,,,,,0,61,3,2,,,,,,,,,,,,,,0,38,4,2,,,,,,,,,,,,,,0,1,5
273,l1nhscee,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,3,choice_3,,,,,,,,,,,0,51,1,3,,,,,,,,,,,,,,0,23,2,3,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,0,15,4,3,,,,,,,,,,,,,,0,90,5
274,btqrigxw,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,0,91,1,1,,,,,,,,,,,,,,0,86,2,1,,,,,,,,,,,,,,0,99,3,1,,,,,,,,,,,,,,0,15,4,1,,,,,,,,,,,,,,0,16,5
275,4u0mt8zd,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,0,54,1,2,,,,,,,,,,,,,,0,65,2,2,,,,,,,,,,,,,,0,12,3,2,,,,,,,,,,,,,,0,31,4,2,,,,,,,,,,,,,,0,57,5
276,ni187aup,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,3,choice_3,,,,,,,,,,,0,9,1,3,,,,,,,,,,,,,,0,66,2,3,,,,,,,,,,,,,,0,51,3,3,,,,,,,,,,,,,,0,20,4,3,,,,,,,,,,,,,,0,58,5
277,ip0rg733,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,0,35,1,1,,,,,,,,,,,,,,0,97,2,1,,,,,,,,,,,,,,0,63,3,1,,,,,,,,,,,,,,0,75,4,1,,,,,,,,,,,,,,0,86,5
278,b4mij13z,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,0,79,1,2,,,,,,,,,,,,,,0,69,2,2,,,,,,,,,,,,,,0,10,3,2,,,,,,,,,,,,,,0,23,4,2,,,,,,,,,,,,,,0,11,5
279,apa346u5,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,0,95,1,3,,,,,,,,,,,,,,0,60,2,3,,,,,,,,,,,,,,0,29,3,3,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,0,46,5
280,d0qrh1mw,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,1,choice_1,,,,,,,,,,,0,22,1,1,,,,,,,,,,,,,,0,70,2,1,,,,,,,,,,,,,,0,81,3,1,,,,,,,,,,,,,,0,11,4,1,,,,,,,,,,,,,,0,90,5
281,8ogbwb0z,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,1,choice_1,,,,,,,,,,,0,83,1,2,,,,,,,,,,,,,,0,89,2,2,,,,,,,,,,,,,,0,38,3,2,,,,,,,,,,,,,,0,87,4,2,,,,,,,,,,,,,,0,75,5
282,8w57euth,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,0,88,1,3,,,,,,,,,,,,,,0,33,2,3,,,,,,,,,,,,,,0,34,3,3,,,,,,,,,,,,,,0,36,4,3,,,,,,,,,,,,,,0,11,5
283,6vmedkls,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,0,99,2,1,,,,,,,,,,,,,,0,29,3,1,,,,,,,,,,,,,,0,41,4,1,,,,,,,,,,,,,,0,22,5
284,usucxzqd,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,0,19,1,2,,,,,,,,,,,,,,0,29,2,2,,,,,,,,,,,,,,0,26,3,2,,,,,,,,,,,,,,0,40,4,2,,,,,,,,,,,,,,0,44,5
285,bkiepalx,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,2,choice_2,,,,,,,,,,,0,15,1,3,,,,,,,,,,,,,,0,34,2,3,,,,,,,,,,,,,,0,7,3,3,,,,,,,,,,,,,,0,33,4,3,,,,,,,,,,,,,,0,26,5
286,s8gf8ir7,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,4,choice_4,,,,,,,,,,,0,23,1,1,,,,,,,,,,,,,,0,8,2,1,,,,,,,,,,,,,,0,82,3,1,,,,,,,,,,,,,,0,46,4,1,,,,,,,,,,,,,,0,99,5
287,1k5uom4n,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,0,99,1,2,,,,,,,,,,,,,,0,38,2,2,,,,,,,,,,,,,,0,4,3,2,,,,,,,,,,,,,,0,24,4,2,,,,,,,,,,,,,,0,29,5
288,p4rz5ktp,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,3,choice_3,,,,,,,,,,,0,37,1,3,,,,,,,,,,,,,,0,96,2,3,,,,,,,,,,,,,,0,31,3,3,,,,,,,,,,,,,,0,69,4,3,,,,,,,,,,,,,,0,4,5
289,w1jhggwh,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,4,choice_4,,,,,,,,,,,0,3,1,1,,,,,,,,,,,,,,0,78,2,1,,,,,,,,,,,,,,0,97,3,1,,,,,,,,,,,,,,0,14,4,1,,,,,,,,,,,,,,0,68,5
290,pb121l0k,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,0,30,1,2,,,,,,,,,,,,,,0,3,2,2,,,,,,,,,,,,,,0,69,3,2,,,,,,,,,,,,,,0,78,4,2,,,,,,,,,,,,,,0,90,5
291,l0ol4yju,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,0,76,1,3,,,,,,,,,,,,,,0,20,2,3,,,,,,,,,,,,,,0,57,3,3,,,,,,,,,,,,,,0,26,4,3,,,,,,,,,,,,,,0,47,5
292,js9v0wva,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,1,choice_1,,,,,,,,,,,0,25,1,1,,,,,,,,,,,,,,0,52,2,1,,,,,,,,,,,,,,0,98,3,1,,,,,,,,,,,,,,0,60,4,1,,,,,,,,,,,,,,0,64,5
293,vnmcfu9f,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,0,25,1,2,,,,,,,,,,,,,,0,96,2,2,,,,,,,,,,,,,,0,83,3,2,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,0,32,5
294,6gky3ray,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,3,choice_3,,,,,,,,,,,0,29,1,3,,,,,,,,,,,,,,0,48,2,3,,,,,,,,,,,,,,0,26,3,3,,,,,,,,,,,,,,0,30,4,3,,,,,,,,,,,,,,0,82,5
295,exc2t4r7,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,0,85,1,1,,,,,,,,,,,,,,0,44,2,1,,,,,,,,,,,,,,0,43,3,1,,,,,,,,,,,,,,0,38,4,1,,,,,,,,,,,,,,0,76,5
296,092jgfr5,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,0,75,1,2,,,,,,,,,,,,,,0,27,2,2,,,,,,,,,,,,,,0,96,3,2,,,,,,,,,,,,,,0,84,4,2,,,,,,,,,,,,,,0,13,5
297,zx49eygj,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,0,74,1,3,,,,,,,,,,,,,,0,39,2,3,,,,,,,,,,,,,,0,78,3,3,,,,,,,,,,,,,,0,11,4,3,,,,,,,,,,,,,,0,33,5
298,f3dfwf2r,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,0,12,1,1,,,,,,,,,,,,,,0,20,2,1,,,,,,,,,,,,,,0,11,3,1,,,,,,,,,,,,,,0,62,4,1,,,,,,,,,,,,,,0,26,5
299,dlqz9c3m,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,0,93,1,2,,,,,,,,,,,,,,0,91,2,2,,,,,,,,,,,,,,0,37,3,2,,,,,,,,,,,,,,0,11,4,2,,,,,,,,,,,,,,0,53,5
300,wtgsak69,,0,0,27,,,,,0,,,0,0,jzmo442c,,,,,,0,0,1,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,0,46,1,3,,,,,,,,,,,,,,0,52,2,3,,,,,,,,,,,,,,0,97,3,3,,,,,,,,,,,,,,0,75,4,3,,,,,,,,,,,,,,0,78,5
1,1lgyfl3c,,0,12,11,postexp,Results,10.45.75.12,2019-02-05 10:10:43.854384+00:00,1,,,10,10,8xgy9bem,,,,,,1,0,1,,,,,1,1,1,o,c,k,1,a,t,1,1,o,k,e,r,1,o,n,e,y,T,h,1,n,1,B,1,n,d,0,1,1,1,neutral,4,choice_4,1,1,1,1,1,1,1,0,0,0,0,0,10,11,1,1,,,,,,2,,2,2,2,2,2,2,2,,,,,17,0,,0,0,,0,,4,,,3,3638e,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,z1fkxnds,,0,0,11,,,,,0,,,0,0,8xgy9bem,,,,,,1,0,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,,,0,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1b5x6ukr,,0,0,11,,,,,0,,,0,0,8xgy9bem,,,,,,1,0,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6okx4anr,,0,0,11,,,,,0,,,0,0,8xgy9bem,,,,,,1,0,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8h56bjle,,0,0,11,,,,,0,,,0,0,8xgy9bem,,,,,,1,0,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,,,0,14,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,c5gaz8ty,,0,0,11,,,,,0,,,0,0,8xgy9bem,,,,,,1,0,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,2,choice_2,,,,,,,,,,,,,0,23,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
